id,slug,name,description,meal_type,serving_size_g,serving_description,curation_status,is_pilot,nutrition_source,calculation_version,curation_notes,created_at,updated_at,curation_batch
batch-08-016,batch-08-nasi-ayam-kalasan-bayam-merah-segar-dan-embacang,"Nasi, Ayam Kalasan, Bayam Merah Segar, dan Embacang","Nasi, Ayam Kalasan, Bayam Merah Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.708Z,2026-07-28T13:38:43.335Z,8
batch-08-017,batch-08-nasi-merah-pepes-mujahir-bit-segar-dan-embacang,"Nasi Merah, Pepes Mujahir, Bit Segar, dan Embacang","Nasi Merah, Pepes Mujahir, Bit Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-018,batch-08-nasi-ikan-baung-buncis-segar-dan-embacang,"Nasi, Ikan Baung, Buncis Segar, dan Embacang","Nasi, Ikan Baung, Buncis Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-019,batch-08-nasi-merah-pepes-ikan-mas-bunga-pepaya-segar-dan-embacang,"Nasi Merah, Pepes Ikan Mas, Bunga Pepaya Segar, dan Embacang","Nasi Merah, Pepes Ikan Mas, Bunga Pepaya Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-020,batch-08-nasi-ikan-papuyu-bunga-turi-segar-dan-embacang,"Nasi, Ikan Papuyu, Bunga Turi Segar, dan Embacang","Nasi, Ikan Papuyu, Bunga Turi Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-021,batch-08-nasi-merah-ikan-patin-caisin-segar-dan-embacang,"Nasi Merah, Ikan Patin, Caisin Segar, dan Embacang","Nasi Merah, Ikan Patin, Caisin Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-022,batch-08-nasi-cumi-daun-gelang-segar-dan-embacang,"Nasi, Cumi, Daun Gelang Segar, dan Embacang","Nasi, Cumi, Daun Gelang Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-023,batch-08-nasi-merah-tahu-daun-katuk-segar-dan-embacang,"Nasi Merah, Tahu, Daun Katuk Segar, dan Embacang","Nasi Merah, Tahu, Daun Katuk Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-024,batch-08-nasi-tempe-caisin-segar-dan-embacang,"Nasi, Tempe, Caisin Segar, dan Embacang","Nasi, Tempe, Caisin Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,480.0,"1 porsi (480 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-025,batch-08-nasi-merah-kacang-merah-daun-kelor-segar-dan-embacang,"Nasi Merah, Kacang Merah, Daun Kelor Segar, dan Embacang","Nasi Merah, Kacang Merah, Daun Kelor Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-026,batch-08-nasi-kacang-merah-segar-bayam-merah-segar-dan-embacang,"Nasi, Kacang Merah Segar, Bayam Merah Segar, dan Embacang","Nasi, Kacang Merah Segar, Bayam Merah Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-027,batch-08-nasi-merah-kacang-tolo-bit-segar-dan-embacang,"Nasi Merah, Kacang Tolo, Bit Segar, dan Embacang","Nasi Merah, Kacang Tolo, Bit Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-028,batch-08-nasi-kacang-gude-buncis-segar-dan-embacang,"Nasi, Kacang Gude, Buncis Segar, dan Embacang","Nasi, Kacang Gude, Buncis Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-029,batch-08-nasi-merah-mujahir-goreng-bunga-pepaya-segar-dan-embacang,"Nasi Merah, Mujahir Goreng, Bunga Pepaya Segar, dan Embacang","Nasi Merah, Mujahir Goreng, Bunga Pepaya Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,480.0,"1 porsi (480 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.709Z,2026-07-28T13:38:43.335Z,8
batch-08-030,batch-08-nasi-bebek-goreng-bunga-turi-segar-dan-embacang,"Nasi, Bebek Goreng, Bunga Turi Segar, dan Embacang","Nasi, Bebek Goreng, Bunga Turi Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,490.0,"1 porsi (490 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.335Z,8
batch-08-031,batch-08-nasi-merah-ikan-lais-daun-gelang-segar-dan-embacang,"Nasi Merah, Ikan Lais, Daun Gelang Segar, dan Embacang","Nasi Merah, Ikan Lais, Daun Gelang Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.335Z,8
batch-08-032,batch-08-nasi-kedelai-rebus-daun-katuk-segar-dan-embacang,"Nasi, Kedelai Rebus, Daun Katuk Segar, dan Embacang","Nasi, Kedelai Rebus, Daun Katuk Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.335Z,8
batch-08-033,batch-08-nasi-merah-kacang-belimbing-daun-kelor-segar-dan-embacang,"Nasi Merah, Kacang Belimbing, Daun Kelor Segar, dan Embacang","Nasi Merah, Kacang Belimbing, Daun Kelor Segar, dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.336Z,8
batch-08-034,batch-08-nasi-merah-ayam-kalasan-bit-segar-dan-jeruk-keprok,"Nasi Merah, Ayam Kalasan, Bit Segar, dan Jeruk Keprok","Nasi Merah, Ayam Kalasan, Bit Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.336Z,8
batch-08-035,batch-08-nasi-pepes-mujahir-buncis-segar-dan-jeruk-keprok,"Nasi, Pepes Mujahir, Buncis Segar, dan Jeruk Keprok","Nasi, Pepes Mujahir, Buncis Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.336Z,8
batch-08-036,batch-08-nasi-merah-ikan-baung-bunga-pepaya-segar-dan-jeruk-keprok,"Nasi Merah, Ikan Baung, Bunga Pepaya Segar, dan Jeruk Keprok","Nasi Merah, Ikan Baung, Bunga Pepaya Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.336Z,8
batch-08-037,batch-08-nasi-pepes-ikan-mas-bunga-turi-segar-dan-jeruk-keprok,"Nasi, Pepes Ikan Mas, Bunga Turi Segar, dan Jeruk Keprok","Nasi, Pepes Ikan Mas, Bunga Turi Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.336Z,8
batch-08-038,batch-08-nasi-merah-ikan-papuyu-caisin-segar-dan-jeruk-keprok,"Nasi Merah, Ikan Papuyu, Caisin Segar, dan Jeruk Keprok","Nasi Merah, Ikan Papuyu, Caisin Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.336Z,8
batch-08-039,batch-08-nasi-ikan-patin-daun-gelang-segar-dan-jeruk-keprok,"Nasi, Ikan Patin, Daun Gelang Segar, dan Jeruk Keprok","Nasi, Ikan Patin, Daun Gelang Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.336Z,8
batch-08-040,batch-08-nasi-merah-cumi-daun-katuk-segar-dan-jeruk-keprok,"Nasi Merah, Cumi, Daun Katuk Segar, dan Jeruk Keprok","Nasi Merah, Cumi, Daun Katuk Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.710Z,2026-07-28T13:38:43.336Z,8
batch-08-041,batch-08-nasi-tahu-bayam-merah-segar-dan-jeruk-keprok,"Nasi, Tahu, Bayam Merah Segar, dan Jeruk Keprok","Nasi, Tahu, Bayam Merah Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.336Z,8
batch-08-042,batch-08-nasi-merah-tempe-caisin-segar-dan-jeruk-keprok,"Nasi Merah, Tempe, Caisin Segar, dan Jeruk Keprok","Nasi Merah, Tempe, Caisin Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,485.0,"1 porsi (485 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.336Z,8
batch-08-043,batch-08-nasi-kacang-merah-daun-kelor-segar-dan-jeruk-keprok,"Nasi, Kacang Merah, Daun Kelor Segar, dan Jeruk Keprok","Nasi, Kacang Merah, Daun Kelor Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.336Z,8
batch-08-044,batch-08-nasi-merah-kacang-merah-segar-bit-segar-dan-jeruk-keprok,"Nasi Merah, Kacang Merah Segar, Bit Segar, dan Jeruk Keprok","Nasi Merah, Kacang Merah Segar, Bit Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.337Z,8
batch-08-045,batch-08-nasi-kacang-tolo-buncis-segar-dan-jeruk-keprok,"Nasi, Kacang Tolo, Buncis Segar, dan Jeruk Keprok","Nasi, Kacang Tolo, Buncis Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.337Z,8
batch-08-046,batch-08-nasi-merah-kacang-gude-bunga-pepaya-segar-dan-jeruk-keprok,"Nasi Merah, Kacang Gude, Bunga Pepaya Segar, dan Jeruk Keprok","Nasi Merah, Kacang Gude, Bunga Pepaya Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.337Z,8
batch-08-047,batch-08-nasi-mujahir-goreng-bunga-turi-segar-dan-jeruk-keprok,"Nasi, Mujahir Goreng, Bunga Turi Segar, dan Jeruk Keprok","Nasi, Mujahir Goreng, Bunga Turi Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,485.0,"1 porsi (485 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.337Z,8
batch-08-048,batch-08-nasi-merah-bebek-goreng-daun-gelang-segar-dan-jeruk-keprok,"Nasi Merah, Bebek Goreng, Daun Gelang Segar, dan Jeruk Keprok","Nasi Merah, Bebek Goreng, Daun Gelang Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,495.0,"1 porsi (495 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.337Z,8
batch-08-049,batch-08-nasi-ikan-lais-daun-katuk-segar-dan-jeruk-keprok,"Nasi, Ikan Lais, Daun Katuk Segar, dan Jeruk Keprok","Nasi, Ikan Lais, Daun Katuk Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.337Z,8
batch-08-050,batch-08-nasi-merah-kedelai-rebus-daun-kelor-segar-dan-jeruk-keprok,"Nasi Merah, Kedelai Rebus, Daun Kelor Segar, dan Jeruk Keprok","Nasi Merah, Kedelai Rebus, Daun Kelor Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.711Z,2026-07-28T13:38:43.337Z,8
batch-08-051,batch-08-nasi-kacang-belimbing-bayam-merah-segar-dan-jeruk-keprok,"Nasi, Kacang Belimbing, Bayam Merah Segar, dan Jeruk Keprok","Nasi, Kacang Belimbing, Bayam Merah Segar, dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.712Z,2026-07-28T13:38:43.337Z,8
batch-08-052,batch-08-yoghurt-dan-embacang,"Yoghurt dan Embacang","Yoghurt dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",snack,250.0,"1 porsi (250 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.712Z,2026-07-28T13:38:43.338Z,8
batch-08-053,batch-08-yoghurt-dan-jeruk-keprok,"Yoghurt dan Jeruk Keprok","Yoghurt dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",snack,250.0,"1 porsi (250 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.712Z,2026-07-28T13:38:43.338Z,8
batch-08-054,batch-08-ubi-ungu-dan-kawista,"Ubi Ungu dan Kawista","Ubi Ungu dan Kawista, komposisi unik Batch 8 dengan porsi berbasis TKPI.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.712Z,2026-07-28T13:38:43.338Z,8
batch-08-055,batch-08-talas-bogor-dan-gandaria,"Talas Bogor dan Gandaria","Talas Bogor dan Gandaria, komposisi unik Batch 8 dengan porsi berbasis TKPI.",snack,180.0,"1 porsi (180 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.712Z,2026-07-28T13:38:43.338Z,8
batch-08-056,batch-08-kacang-merah-dan-jambu-biji-putih-tanpa-biji,"Kacang Merah dan Jambu Biji Putih Tanpa Biji","Kacang Merah dan Jambu Biji Putih Tanpa Biji, komposisi unik Batch 8 dengan porsi berbasis TKPI.",snack,170.0,"1 porsi (170 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.712Z,2026-07-28T13:38:43.338Z,8
batch-08-057,batch-08-kacang-merah-segar-dan-jambu-monyet,"Kacang Merah Segar dan Jambu Monyet","Kacang Merah Segar dan Jambu Monyet, komposisi unik Batch 8 dengan porsi berbasis TKPI.",snack,160.0,"1 porsi (160 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.712Z,2026-07-28T13:38:43.338Z,8
batch-08-058,batch-08-jagung-rebus-dan-daging-kelapa-muda,"Jagung Rebus dan Daging Kelapa Muda","Jagung Rebus dan Daging Kelapa Muda, komposisi unik Batch 8 dengan porsi berbasis TKPI.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.713Z,2026-07-28T13:38:43.338Z,8
batch-08-059,batch-08-ubi-kukus-dan-embacang,"Ubi Kukus dan Embacang","Ubi Kukus dan Embacang, komposisi unik Batch 8 dengan porsi berbasis TKPI.",snack,230.0,"1 porsi (230 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.713Z,2026-07-28T13:38:43.338Z,8
batch-08-060,batch-08-tahu-dan-jeruk-keprok,"Tahu dan Jeruk Keprok","Tahu dan Jeruk Keprok, komposisi unik Batch 8 dengan porsi berbasis TKPI.",snack,180.0,"1 porsi (180 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 8. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:38:38.713Z,2026-07-28T13:38:43.338Z,8
batch-09-001,batch-09-talas-belitung-kacang-merah-dan-mangga-manalagi,"Talas Belitung, Kacang Merah, dan Mangga Manalagi","Talas Belitung, Kacang Merah, dan Mangga Manalagi, komposisi unik Batch 9 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 9. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:44:20.077Z,2026-07-28T13:44:23.209Z,9
batch-09-002,batch-09-ubi-gadung-kacang-merah-segar-dan-mangga-kwini,"Ubi Gadung, Kacang Merah Segar, dan Mangga Kwini","Ubi Gadung, Kacang Merah Segar, dan Mangga Kwini, komposisi unik Batch 9 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 9. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:44:20.078Z,2026-07-28T13:44:23.209Z,9
batch-09-003,batch-09-suweg-kukus-kacang-tolo-dan-kokosan,"Suweg Kukus, Kacang Tolo, dan Kokosan","Suweg Kukus, Kacang Tolo, dan Kokosan, komposisi unik Batch 9 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 9. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:44:20.078Z,2026-07-28T13:44:23.209Z,9
